tweet
"@NC5_KDavis: Nashville's youngest residents are expressing their concerns to Metro leaders, & they didn't hold back. I'll have the story…"""
"@SophieNC5: BREAKING:  Woodburn Police & Warren County Sheriff's deputies fired shots at a driver who was fleeing after a traffic stop.…"""
"@NC5_KDavis: 22-year-old Christopher Conway was charged with homicide & agg. rape, after his 9-month-old baby died in the hospital. More…'"
"@NC5_AKoehn: I-440 is getting ripped up & redone. 6 lanes, a concrete barrier wall, and asphalt instead of concrete. It all starts in 20…'"
@NC5_LelanStatom: Here's a check of radar & temps. Your Monday forecast #NOWonNC5 #tnwx #kywx 
@NC5_HRothenberg: No measurable rain on Power of 5 Radars.  Just cloudy & a bit cool across the @nc5 viewing area. #TNwx #KYwx #ALwx htt…'
@NC5_HRothenberg: Quick recap of today’s Veterans Day Parade in Franklin w/ @NC5_JKraus & Storm 5 Titan! Thanks to the amazing ladies of…'
@NC5_HRothenberg: #VeteransDay2017: @NC5_JKraus & I️ have #Storm5Titan ready for the Franklin #VeteransDay @NC5 @FranklinTenn 
"Getting busy at #CMAAwards! Who are you excited to see? We’ve got Terry Clark, Bobby Bones, Jessie James Decker & F… "
SCHOOL CLOSINGS: Cheatham & DeKalb Co. schools CLOSED today due to weather. Rutherford Co. opening 2 hours late:… 
@NC5_AKoehn: Who do you think is the best dressed country music star? They will win tickets to the CMA awards & be on Ellen! I’m live do…'
@NC5_AKoehn: According to the @AP the pastor & his wife were out of town. Their 14-year-old daughter was killed in the mass shooting at…'
@NC5_HRothenberg: From showing off #Storm5Titan @NissanUSA Tailgate to enjoying the @Titans game w/ @NC5_HMathis & @NC5_JKraus in the @N…'
@NC5_HRothenberg: Stop by the @NissanUSA tailgate in Lot C of @NissanStadium before today’s @Titans game. @NC5_HMathis & I will be there…'
@HenryRothenberg: Going to the @Titans game tomorrow? If you are stop by the @NissanUSA tailgate in Lot C. @NC5_HMathis & I will be ther…'
@NC5_LelanStatom: There is a line of rain & storms in our northwest counties now. The latest #NOWonNC5 #tnwx #kywx 
"@KyleHoranNC5: We found they are still selling them at Walmart. Local firefighters give advice at 4,5 & 6 "
"@NC5_LelanStatom: A few isolated showers are showing on the #Powerof5Radars this morning. It'll be mild & breezy today. More #NOWonNC5 h…"""
"@NC5_MTorres: The Rollout just opened today. The owners are also behind Slim & Husky's. New report shows positive small biz growth trend…"""
"@NC5_HRothenberg: In Storm 5 Titan helping you dodge the rain for the drive home. Live updates coming in @NC5 @ 4, 5, &6! #Storm5Titan #…'"
"@NC5_HRothenberg: Be on the lookout for the big yellow truck this afternoon. Storm 5 Titan will be out-&-about during @NC5 @ 4, 5, & 6!…'"
"Stay tuned to NewsChannel5 on air & online for updates. What we know so far: one suspect in custody, 8 victims dead… "
#Halloween safety tips for parents & kids 
A video of an altercation at Corner Pub is getting a lot of attention.We are looking for witnesses & couple involve… 
@NC5_Blayke: JUST IN: Williamson Co. Fire & Rescue confirms one man died in an overnight house fire at a home on Old Bethesda-Duplex Roa…'
@NC5_KDavis: Hundreds have showed up for the #WhiteLivesMatter rally on both ends. Law enforcement is in between the protesters & counte…'
"SHELBYVILLE TRAFFIC ALE: Lane Pkwy & North Cannon Blvd. are now closed for ""White Lives Matter"" protests. Openings to be announced later.'"
"@NC5_MTorres: ""She called me her little angel, I'd sing & she wasn't afraid."" VUMC nurse shares moment a video captured her singing to c…'"
"@KSkoviraNC5: A vet is haunting his home w lights, music & special effects, benefiting Operation Homefront #Halloween4Vets @NC5 "
@NC5_Blayke: Police looking for a man who broke into the Metro PCS on Jefferson St and stole products & cash. Suspect was cut & left fin…'
@NC5_HRothenberg: Another great day showing off #Storm5Titan. Today @NC5_HMathis & I were in @centennial_park showing it off to @NC5 vie…'
@NC5_HRothenberg: #Storm5Titan: Come to the East Nashville Farmers Market & say hi to @NC5_HMathis & I & let us show you our new weather…'
TONIGHT we're tailgating for #MNF --&gt; Come meet our team & see our new #Storm5Titan weather truck at the North End… 
You ready to #TitanUp? Come meet our team & see our new #Storm5Titan weather truck: North End-Zone Ent. We’re track… 
@NC5_BMarshall: The Ethiopian community gathers where Nashville cab driver Hizkias Woldegabriel was hit and killed near Peabody & 2nd Av…'
"TODAY on @PicklerandBen @martinamcbride sharing the recipe for ""Martina Margarita"" & Kellie and Ben are making… "
More: Fifty-First Kitchen & Bar inviting dogs to dinner 
@THPNashville: #BREAKING NB & SB I 65 traffic near MM 54 will be moved to both NB lanes. I 65 S remains closed. @myTDOT @TNHighwayPatrol'
TRAFFIC ALE: I-65 North & South in Spring Hill have been closed due to a crash. It's expected to be reopened at 1… 
"Mother speaks after teen daughter dies from being shot on front porch. We'll have more on NewsChannel5 at 4, 5, & 6. "
#BREAKING UPDATE: Gunman WANTED after shooting & critically wounding unarmed security guard at West End Rite Aid. S… 
@NC5_HRothenberg: #STORM5ALE: Cities in the path of TORNADO WARNING for Weakley & Henry Counties until 6:30pm #TNwx @nc5 
@NC5_LelanStatom: Tropical Storm #Nate will move to the U.S. by Sun. bringing rain to the #GulfCoast & the @NC5 area. More #NOWonNC5 htt…'
2018 Rock & Roll Hall of Fame nominees announced. 
@NC5_LelanStatom: Temps are in the 50s & 60s this morning. It'll be another warm afternoon. Your #HumpDay forecast #NOWonNC5 
RECALL ALE: Playtex recalling 3.6 million children's plates & bowls due to choking hazard 
"Metro Police say 3 of 5 juvenile escapees back in custody: Kequan Waller, 16, Dunken Thornton, 17, & Victor Hernandez, 16.'"
"Go ahead & grab that cup of joe. Doing so may improve your health & help you live longer, new research suggests.  "
LIVE: President Trump delivers speech on his new tax plan to lower corporate tax rates & simplify tax brackets… 
LIVE: MNPD & city officials give update with the arrest in the case of Yhoana Arteaga. 
"Delanie Walker on why he & team skipped the #NationalAnthem. Video, Other players responses:… "
"We are back to regular programming & will update you here as we find out more regarding the Antioch church shooting:
"
@HenryRothenberg: Coverage of shooting @ Antioch church killing 1 & injuring multiple.  Details @: 
"@SophieNC5: Shout out to #TDOT !!! Met these two gentlemen @ a story & they were so kind, even offered us sandwiches donated by Excell M…'"
"@NC5_JKraus: Sunday=🌞🔥day! @NC5_HRothenberg says it's going to be another scorcher! But,  🍁🍂 fall-like temps are on the way. Tune in & f…"""
"@NC5_HRothenberg: Sunrise & sunset times for Nashville, TN for today, Sunday September 24, 2017. #sunrise #sunset @NC5 "
"@NC5_JKraus: We've got heat & Henry today! Join us this am as @NC5_HRothenberg tells us how the 1st full day of fall will feel like mid…"""
@NC5_BMarshall: Officials still surrounding the Community First Bank & Trust in Columbia. The 53-year-old man still inside the bank alon…'
@NC5_BMarshall: People still looking on at Community First Bank & Trust in Columbia. #HostageSituation @NC5 
Hostages walked out to cheers from the crowd that had formed outside of Community First Bank & Trust.… 
"DETAILS on @NC5 at 4, 5 & 6! "
@NC5_LelanStatom: The eye of Hurricane #Maria is over southeast #PuertoRico with winds at 155 mph. Stay with @NC5 & @CBSNews 
@NC5_LelanStatom: Dense Fog Advisory for part of Kentucky & Alabama this morning. Your #HumpDay forecast #NOWonNC5 #tnwx #kywx 
@NC5_LelanStatom: Radar shows rain & a few storms in part of the @NC5 area. I have the latest on the forecast on @NC5_TalkTown @ 11a. ht…'
@NC5_BenHall: Breaking:Rutherford Co & Providence Community Corrections (PCC) settle class action lawsuit over private probation fees -$…'
@NC5_LelanStatom: #Powerof5Radars shows rain & storms over part of Kentucky this morning. Your forecast #NOWonNC5 #kywx 
"@NC5_LelanStatom: Dense Fog Advisory for  Franklin, Lincoln & Moore counties, TN  & most of Alabama until 9am. Your forecast #NOWonNC5 h…'"
"@NC5_BMarshall: Ppl want @nikkihaley ""demand that ethnic cleansing of Rohingyas be stopped immediately & relief be unlocked and allowed…'"
@TNHighwayPatrol: Our thoughts and prayers are with the family of Mr. David Younger & the @myTDOT family. 
@CatherineL_S: Nancy & Dennis left FL ahead of #Irma but on their way back thru Nashville a fiery crash on I24 nearly stopped them from…'
"@NC5_MTorres: Friend & broadcaster Storme Warren: ""We lost a good one but he's with us forever."" @NC5'"
@NC5_LelanStatom: Temperatures are mainly in the 60s this morning with patchy light rain & fog. Your forecast #NOWonNC5 #tnwx #kywx 
BREAKING: Trevor Wells was arrested & charged with murder in La Vergne. More info on NC5 at 10. 
TODAY: McDonald's restaurants across Middle TN & Southern KY will donate 20% of sales to American Red Cross for Hur… 
#Walmart expands Scan & Go Test in #Nashville with pickup tower 
@NC5_Blayke: Crews at work for hours to get road open at Enon Springs Rd. & Nissan Blvd. Been closed for a crash that affected power lin…'
"@NC5_HRothenberg: Dreary, cool start to the day. Join me on @NC5 This Morning, 4am-7am & find out how much longer the rain sticks around…'"
"@NC5_ChrisConte: AT&T worker trying to track Holly's phone admits ""We're not getting a precise a location"" #hollybobo'"
@NC5_ChrisConte: AT&T worker says coordinates of 35.83488 by -88.16675 as possible location of #hollybobo phone. Location is fairly clos…'
"@NC5_ChrisConte: 911 dispatcher w/ AT&T trying to track Holly's cell ""If you don't have a signal in that area will that effect it"" .. ""Y…'"
"@NC5_ChrisConte: 911 dispatcher called AT&T asking to track Holly's phone. ""We have a missing female .. her name is #hollybobo""'"
@NC5_AKoehn: The Walmart parking lot in West Nashville is full of Hurricane Irma evacuees in RVs! Coming up at 5 & 6 I speak to a Fort M…'
TODAY: Holly Bobo murder trial begins at 9 a.m. WATCH gavel-to-gavel coverage on @NC5_PLUS & FOLLOW @NC5_ChrisConte… 
@NC5_BreeSmith: #Irma continues to batter Turks & Caicos -expected to maintain major Hurricane status for 3 more days. Track still heade…'
@NC5_Blayke: Goodlettsville PD tell me a witness saw someone smash into A&D Pawn Shop and then take off in a white moving truck toward I…'
@NC5_AKoehn: A 5 lane expansion project is underway on Franklin Rd. between Concord Rd. & Moores Ln. The project  includes a 10 foot mul…'
@NC5_LelanStatom: A cold front is bring rain & a few storms our way today. Your Tuesday forecast #NOWonNC5 #tnwx #kywx 
@NC5_JKraus: Ready for another gorgeous &cooler day? Our new wknd morning meteorologist @NC5_HMathis has your Sun & Labor Day forecasts.…'
"Luna has known medical issues and was last seen wearing a gray t-shirt, blue jeans & black slip-on shoes. Call 615-… "
"@NC5_JKraus: Have you met @NC5_HMathis yet, our new wknd morning meteorologist? She grew up watching NC5 & dreaming of working here. Gla…'"
"JUST IN:
Air traffic down to one runway at Nashville Int'l Airport, following weather & construction issues. Flights expected to be delayed."""
"@NC5_MTorres: #STORM5ALE Tornado warning for Hickman, Lewis & Maury Counties. @NC5 "
"Family of 5-year-old boy crushed in rotating Atlanta restaurant files lawsuit
"
"Georgia Dome set for implosion
"
"Thanksgiving travel: 51 million Americans expected to hit the road, AAA says
"
"Hartsville family held at gunpoint in home invasion
"
"Security guard charged with criminal homicide
"
"Man arrested after 2 suffer drug overdoses
"
"Puerto Rico energy leader resigns
"
"TRAFFIC ALE:
Interstate shut down due to crash at I-40 EB at MM 213a near I-24 split. Seek alternate route. "
