tweet
Indian states do battle over a sickly treat https://t.co/BV0yC0HjVT'
A modern history of Iran https://t.co/T8fSX8riMe'
How to send a message to another planet https://t.co/3xCJCgHEW6'
"As Brexit begins to bite, Britain's economic future is not the only thing in question. In 2018, Britain could lose\xe2\x80\xa6 https://t.co/0jE3U1grYI"""
.@HoratioClare writes that his journey on a Finnish icebreaker has broken open from within him both a heaven and a\xe2\x80\xa6 https://t.co/dkBBBsO8X1'
Growing tiny tumours in the lab could help treat cancer https://t.co/5Vuv1T63yq'
"Over 93% of DACA recipients over the age of 25 are employed, compared with 78% of all Americans between 25 and 54 https://t.co/DGDeqKAqaw'"
To some of her fans Meral Aksener is already Turkey\xe2\x80\x99s best hope of reversing the descent into absolute rule https://t.co/VLTqf365U1'
"Latin American democracy may be wounded, but it is far from dead https://t.co/JL7MgQT3Ag'"
"Ecuador, home of the world's best chocolate. From @1843mag https://t.co/xKtTxHlyKm https://t.co/tQ1XF33nPJ"""
"A new surgical robot, not yet on the market, could help remove tricky lung tumours https://t.co/T8vXD2FWdh'"
"Victims tend to be young, junior and working in male-dominated industries. They are overwhelmingly women https://t.co/yJXbt9n723'"
Dee Rees has created a finely wrought portrait of the post-war South that shows both the beauty and the filth https://t.co/pgZ6Nl2Akm'
Cannabis companies find themselves in a unique regulatory bind https://t.co/rTEGKjSjs3'
"As crime dries up, Japan\xe2\x80\x99s police hunt for things to do https://t.co/k9MFit1F7s'"
Technology is on the verge of being able to generate credible video and audio of anyone saying anything https://t.co/XhfCFuK6px'
Iowa exports more soybeans to China than to all other countries combined https://t.co/r44pdzXtKJ'
\xe2\x80\x9cDawn of the New Everything\xe2\x80\x9d is essential reading on how society came to be how it is\xe2\x80\x94and what it might yet become https://t.co/hqWK46EW3j'
Just how important is sex to a marriage\xe2\x80\x99s success? https://t.co/y0UQ6KobJ1'
One photograph depicts a fist bump with a cleaner. The next shows the euphoria of passing the Affordable Care Act https://t.co/A0244WAQEX'
Should Queen Elizabeth pay tax? https://t.co/2Anx9ry10T'
"The claim that airports allocate landing and take-off slots in a way that is ""fair, neutral and transparent"" is hog\xe2\x80\xa6 https://t.co/22xctKmW8y'"
